 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, min_seg_size_forward, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,69153,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1682327,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73938352,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1685478,2,6,20,11601,20,0,0,0,0,0,52,132,0,0,0,1,0,0,0,0,3,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0,0,0,52,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73936016,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1687121,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73938185,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1687338,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73938064,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1688782,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73935324,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1673954,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73932163,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1673948,2,4,20,11601,20,0,0,0,0,0,52,92,0,0,0,1,0,0,0,0,2,52,0,0,0,0,0,0,2,20,4,11601,8192,229,1,20,0,0,0,52,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73932065,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1725467,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73887294,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1674142,2,4,20,11601,20,0,0,0,0,0,52,92,0,0,0,1,0,0,0,0,2,52,0,0,0,0,0,0,2,20,4,11601,8192,229,1,20,0,0,0,52,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73933725,8,4,56,11607,20,0,0,0,0,0,172,92,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,0,0,0,172,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1725647,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74268394,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1726348,2,4,20,11601,20,0,0,0,0,0,52,92,0,0,0,1,0,0,0,0,2,52,0,0,0,0,0,0,2,20,4,11601,8192,229,1,20,0,0,0,52,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74335801,8,4,56,11601,20,0,0,0,0,0,172,92,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,0,0,0,172,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1727069,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74333784,8,4,56,11601,20,0,0,0,0,0,172,92,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,0,0,0,172,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1725608,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74336541,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1714240,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74330562,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1703853,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1704442,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1704425,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1704714,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1704652,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1704804,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,174436,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74271478,9,5,62,11601,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,174489,3,7,26,11607,20,0,0,0,0,0,72,152,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,72,152,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74271489,8,4,56,11601,20,0,0,0,0,0,172,92,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,0,0,0,172,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,174527,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74269481,9,5,62,11601,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,174544,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74268459,9,4,62,11601,20,0,0,0,0,0,192,92,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,0,0,0,192,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,174731,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74267631,9,4,62,11601,20,0,0,0,0,0,192,92,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,0,0,0,192,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,162988,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74262143,9,5,62,11601,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,162607,3,6,26,11607,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74263153,8,4,56,11601,20,0,0,0,0,0,172,92,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,0,0,0,172,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,162877,3,6,26,11607,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74264508,9,5,62,11607,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,119930,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74263511,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,119847,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74278668,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,117186,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74310881,8,6,56,11601,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,119798,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74308788,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,119791,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75487514,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,119783,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75486582,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,202668,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75395692,9,4,62,11607,20,0,0,0,0,0,192,92,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,0,0,0,192,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,202605,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75396562,9,7,62,11607,20,0,0,0,0,0,192,152,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,7,11607,256,229,7,20,0,0,0,192,152,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,202870,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75394753,9,5,62,11607,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,202715,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75393893,9,5,62,11607,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,202926,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75393702,9,5,62,11601,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,202794,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75394505,9,4,62,11601,20,0,0,0,0,0,192,92,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,0,0,0,192,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,97754,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,97911,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,97866,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,82485,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,85196,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,84993,3,6,26,11607,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,85065,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,85084,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,85332,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
